run_id,variant,git_sha,tbl,query_id,run,planning_ms,exec_ms,shared_hit,shared_read,chunks_in_plan,compressed_chunks_in_plan,chunk_scan_nodes,chunks_excluded_startup,vectorized_filter,rows,scan_rows,workers_launched,query_text
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q1,1,19.181,30.956,6445,0,58,58,116,0,f,1,144000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q1,2,3.749,32.031,6319,0,58,58,116,0,f,1,144000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q1,3,4.012,21.841,6360,0,58,58,116,0,f,1,144000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q2,1,3.658,16.297,6025,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q2,2,3.346,21.287,6025,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q2,3,3.306,21.132,6025,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q3,1,0.638,5.396,4350,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q3,2,0.372,4.598,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q3,3,0.296,4.333,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q4,1,0.527,21.087,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q4,2,0.451,21.612,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q4,3,0.389,21.033,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q5,1,0.393,0.047,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q5,2,0.156,0.038,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_date,Q5,3,0.122,0.034,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_tstz,Q1,1,3.183,6.526,6150,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_tstz,Q1,2,0.46,5.817,6025,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_tstz,Q1,3,0.39,5.623,6025,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_tstz,Q2,1,16.485,20.158,6085,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_tstz,Q2,2,4.485,18.08,6025,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_tstz,Q2,3,3.861,24.24,6025,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_tstz,Q3,1,0.72,5.364,4350,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
baseline-2551fd8-20260922T005123Z,baseline,2551fd8,metrics_tstz,Q3,2,0.359,4.69,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
