run_id,variant,git_sha,tbl,query_id,run,planning_ms,exec_ms,shared_hit,shared_read,chunks_in_plan,compressed_chunks_in_plan,chunk_scan_nodes,chunks_excluded_startup,vectorized_filter,rows,scan_rows,workers_launched,query_text
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q1,1,4.168,39.966,56098,4397,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q1,2,0.618,32.423,60420,0,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q1,3,0.585,39.305,60420,0,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q1-np,1,5.293,73.816,60350,0,5,5,10,0,t,1,1440000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q1-np,2,0.582,61.544,60225,0,5,5,10,0,t,1,1440000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q1-np,3,0.487,61.918,60225,0,5,5,10,0,t,1,1440000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q2,1,0.619,32.75,60420,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q2,2,0.51,39.748,60420,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q2,3,0.593,32.125,60420,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q2-np,1,0.473,60.038,60225,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q2-np,2,0.493,60.872,60225,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q2-np,3,0.472,59.485,60225,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q3,1,2.008,39.087,37906,4605,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q3,2,0.565,34.338,42436,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q3,3,0.534,33.534,42411,0,5,5,10,0,t,1,1488000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q3-np,1,1.966,51.287,42359,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q3-np,2,0.537,49.459,42234,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q3-np,3,0.573,49.366,42234,0,5,5,10,0,t,1,1488000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q4,1,0.919,126.908,90411,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q4,2,0.599,138.707,90436,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q4,3,0.572,93.855,90436,0,5,5,10,0,t,12000,1488000,2,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q4-np,1,0.859,248.675,90234,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q4-np,2,0.591,235.419,90234,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q4-np,3,0.582,233.873,90234,0,5,5,10,0,t,12000,1488000,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2025-03-09' AND day < '2025-04-09' GROUP BY 1, 2"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q5,1,0.524,0.083,22,2,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q5,2,0.166,0.039,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q5,3,0.137,0.067,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q5-np,1,0.495,0.058,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q5-np,2,0.16,0.073,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_date,Q5-np,3,0.133,0.036,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2025-03-24'
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_tstz,Q1,1,3.503,30.308,60521,0,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_tstz,Q1,2,0.535,29.856,60446,0,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_tstz,Q1,3,0.518,34.393,60446,0,5,5,10,0,t,1,1440000,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
int-after-customer-59db144-20260922T115408Z,int-after-customer,59db144,metrics_tstz,Q1-np,1,3.798,68.645,60376,0,5,5,10,0,t,1,1440000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
